seed_id,x0,vx0,vy0
145,-0.8315789473684211,-0.028421052631578948,0.29850018006423373
146,-0.8315789473684211,-0.009473684210526316,0.2997004555194172
147,-0.8315789473684211,0.009473684210526316,0.2997004555194172
148,-0.8315789473684211,0.028421052631578948,0.29850018006423373
149,-0.8315789473684211,0.04736842105263158,0.29608503241137935
150,-0.8315789473684211,0.06631578947368422,0.2924249130931716
151,-0.8315789473684211,0.08526315789473685,0.28747227281406484
152,-0.8315789473684211,0.10421052631578948,0.2811588162161256
153,-0.8315789473684211,0.1231578947368421,0.27339028273707144
154,-0.8315789473684211,0.14210526315789473,0.26403826979037043
155,-0.8315789473684211,0.16105263157894736,0.2529271902990321
156,-0.8315789473684211,0.18,0.23981266382546804
157,-0.8184210526315789,-0.18,0.2728939660921912
158,-0.8184210526315789,-0.16105263157894736,0.2844875508542014
159,-0.8184210526315789,-0.14210526315789473,0.29440993684376804
160,-0.8184210526315789,-0.1231578947368421,0.3028254442637126
161,-0.8184210526315789,-0.10421052631578948,0.30985687491890856
162,-0.8184210526315789,-0.08526315789473685,0.3155967532078604
163,-0.8184210526315789,-0.06631578947368422,0.3201145619868112
164,-0.8184210526315789,-0.04736842105263158,0.32346151149171765
165,-0.8184210526315789,-0.028421052631578948,0.32567370249505717
166,-0.8184210526315789,-0.009473684210526316,0.3267741820233129
167,-0.8184210526315789,0.009473684210526316,0.3267741820233129
168,-0.8184210526315789,0.028421052631578948,0.32567370249505717
169,-0.8184210526315789,0.04736842105263158,0.32346151149171765
170,-0.8184210526315789,0.06631578947368422,0.3201145619868112
171,-0.8184210526315789,0.08526315789473685,0.3155967532078604
172,-0.8184210526315789,0.10421052631578948,0.30985687491890856
173,-0.8184210526315789,0.1231578947368421,0.3028254442637126
174,-0.8184210526315789,0.14210526315789473,0.29440993684376804
175,-0.8184210526315789,0.16105263157894736,0.2844875508542014
176,-0.8184210526315789,0.18,0.2728939660921912
177,-0.8052631578947368,-0.18,0.3050283051498265
178,-0.8052631578947368,-0.16105263157894736,0.31544304843199744
179,-0.8052631578947368,-0.14210526315789473,0.3244200381070829
180,-0.8052631578947368,-0.1231578947368421,0.3320758947990121
181,-0.8052631578947368,-0.10421052631578948,0.3385002705280482
182,-0.8052631578947368,-0.08526315789473685,0.34376221556243325
183,-0.8052631578947368,-0.06631578947368422,0.3479144765729901
184,-0.8052631578947368,-0.04736842105263158,0.3509964382006693
185,-0.8052631578947368,-0.028421052631578948,0.3530361323007727
186,-0.8052631578947368,-0.009473684210526316,0.3540515728676472
187,-0.8052631578947368,0.009473684210526316,0.3540515728676472
188,-0.8052631578947368,0.028421052631578948,0.3530361323007727
